,distance,plafond,duration,date
0,14,2164,0 days 01:26:04.000000000,2020-08-26
1,13,2129,0 days 01:24:56.000000000,2020-08-26
2,7,1795,0 days 00:41:08.000000000,2020-08-26
3,33,2742,0 days 01:55:27.000000000,2020-08-26
4,16,2028,0 days 03:05:31.000000000,2020-08-26
5,15,2200,0 days 00:56:40.000000000,2020-08-26
6,31,2682,0 days 03:31:31.000000000,2020-08-26
7,6,1415,0 days 00:50:28.000000000,2020-08-26
8,33,2573,0 days 03:17:23.000000000,2020-08-26
9,9,1696,0 days 00:54:59.000000000,2020-08-26
10,7,1688,0 days 01:21:32.000000000,2020-08-26
11,8,1883,0 days 01:25:30.000000000,2020-08-26
12,8,1932,0 days 01:24:26.000000000,2020-08-26
13,3,1141,0 days 00:25:05.000000000,2020-08-26
14,1,980,0 days 00:07:56.000000000,2020-08-26
15,3,952,0 days 00:17:41.000000000,2020-08-26
16,3,976,0 days 00:10:09.000000000,2020-08-26
17,1,952,0 days 00:05:15.000000000,2020-08-25
18,0,956,0 days 00:01:18.000000000,2020-08-25
19,2,975,0 days 00:09:46.000000000,2020-08-25
0,3,985,0 days 00:13:43.000000000,2020-08-25
1,5,1200,0 days 00:38:09.000000000,2020-08-25
2,4,1239,0 days 00:26:43.000000000,2020-08-25
3,6,1508,0 days 00:40:45.000000000,2020-08-25
4,5,1065,0 days 00:15:25.000000000,2020-08-25
5,7,1274,0 days 00:46:24.000000000,2020-08-25
6,10,1289,0 days 01:06:17.000000000,2020-08-25
7,3,1017,0 days 00:25:02.000000000,2020-08-25
8,9,1493,0 days 02:41:13.000000000,2020-08-25
9,6,1275,0 days 01:18:09.000000000,2020-08-25
10,7,1264,0 days 01:56:01.000000000,2020-08-25
11,2,962,0 days 00:09:46.000000000,2020-08-25
12,1,955,0 days 00:11:28.000000000,2020-08-25
13,2,951,0 days 00:06:23.000000000,2020-08-25
14,2,947,0 days 00:08:02.000000000,2020-08-25
15,2,954,0 days 00:10:55.000000000,2020-08-24
16,2,955,0 days 00:06:23.000000000,2020-08-24
17,4,1665,0 days 00:14:51.000000000,2020-08-24
18,37,2534,0 days 02:31:37.000000000,2020-08-24
19,42,2333,0 days 02:30:29.000000000,2020-08-24
0,40,2332,0 days 02:33:19.000000000,2020-08-24
1,36,2139,0 days 02:11:50.000000000,2020-08-24
2,37,2413,0 days 02:34:26.000000000,2020-08-24
3,31,2506,0 days 01:53:45.000000000,2020-08-24
4,8,1607,0 days 00:32:39.000000000,2020-08-24
5,6,1676,0 days 00:35:12.000000000,2020-08-24
6,24,2334,0 days 01:26:04.000000000,2020-08-24
7,8,1881,0 days 00:45:35.000000000,2020-08-24
8,8,2003,0 days 01:00:04.000000000,2020-08-24
9,36,2628,0 days 02:18:03.000000000,2020-08-24
10,2,1123,0 days 00:22:46.000000000,2020-08-24
11,4,1013,0 days 00:23:54.000000000,2020-08-24
12,3,1248,0 days 00:39:14.000000000,2020-08-24
13,1,948,0 days 00:06:56.000000000,2020-08-24
14,8,1665,0 days 00:32:58.000000000,2020-08-23
15,2,1052,0 days 00:15:30.000000000,2020-08-23
16,4,1365,0 days 00:47:04.000000000,2020-08-23
17,3,1172,0 days 00:16:45.000000000,2020-08-23
18,39,2435,0 days 04:02:02.000000000,2020-08-23
19,16,2032,0 days 01:40:01.000000000,2020-08-23
0,2,1060,0 days 00:14:17.000000000,2020-08-23
1,3,1117,0 days 00:12:44.000000000,2020-08-23
2,2,962,0 days 00:14:17.000000000,2020-08-23
3,2,952,0 days 00:06:23.000000000,2020-08-23
4,1,960,0 days 00:07:31.000000000,2020-08-23
5,2,997,0 days 00:06:23.000000000,2020-08-22
6,5,1193,0 days 00:42:48.000000000,2020-08-22
7,35,2150,0 days 02:06:11.000000000,2020-08-22
8,18,2013,0 days 01:28:32.000000000,2020-08-22
9,9,1568,0 days 00:30:21.000000000,2020-08-22
10,5,1466,0 days 00:45:42.000000000,2020-08-22
11,9,1686,0 days 01:28:55.000000000,2020-08-22
12,25,1970,0 days 01:38:30.000000000,2020-08-22
13,6,1273,0 days 00:44:21.000000000,2020-08-22
14,6,1315,0 days 00:48:07.000000000,2020-08-22
15,3,1047,0 days 00:15:59.000000000,2020-08-22
16,1,925,0 days 00:05:49.000000000,2020-08-22
17,1,953,0 days 00:06:23.000000000,2020-08-21
18,1,949,0 days 00:06:56.000000000,2020-08-21
19,1,947,0 days 00:04:41.000000000,2020-08-21
0,3,1006,0 days 00:28:25.000000000,2020-08-21
1,7,1934,0 days 01:11:58.000000000,2020-08-21
2,12,2162,0 days 02:21:04.000000000,2020-08-21
3,2,951,0 days 00:12:20.000000000,2020-08-21
4,6,1284,0 days 00:19:23.000000000,2020-08-21
5,2,1016,0 days 00:21:38.000000000,2020-08-21
6,3,1030,0 days 00:22:46.000000000,2020-08-21
7,4,1263,0 days 00:33:09.000000000,2020-08-21
8,2,873,0 days 00:05:49.000000000,2020-08-21
9,2,943,0 days 00:10:54.000000000,2020-08-21
10,1,905,0 days 00:05:49.000000000,2020-08-21
11,6,1289,0 days 00:20:30.000000000,2020-08-20
12,2,955,0 days 00:08:04.000000000,2020-08-20
13,3,989,0 days 00:26:09.000000000,2020-08-20
14,3,1083,0 days 00:51:01.000000000,2020-08-20
15,18,2378,0 days 02:28:02.000000000,2020-08-20
16,19,2772,0 days 02:33:31.000000000,2020-08-20
17,8,1737,0 days 00:48:12.000000000,2020-08-20
18,5,1032,0 days 00:29:28.000000000,2020-08-20
19,30,2827,0 days 02:13:32.000000000,2020-08-20
0,3,971,0 days 00:14:28.000000000,2020-08-20
1,9,1231,0 days 01:21:32.000000000,2020-08-20
2,0,948,0 days 00:00:38.000000000,2020-08-20
3,4,1233,0 days 00:38:37.000000000,2020-08-20
4,4,1181,0 days 00:40:52.000000000,2020-08-20
5,4,958,0 days 00:23:20.000000000,2020-08-20
6,2,948,0 days 00:06:23.000000000,2020-08-20
7,3,955,0 days 00:10:54.000000000,2020-08-20
8,1,946,0 days 00:06:23.000000000,2020-08-20
9,2,940,0 days 00:07:31.000000000,2020-08-20
10,1,954,0 days 00:06:23.000000000,2020-08-20
11,1,917,0 days 00:05:15.000000000,2020-08-20
12,1,949,0 days 00:06:56.000000000,2020-08-20
13,3,948,0 days 00:10:20.000000000,2020-08-19
14,7,1503,0 days 00:42:06.000000000,2020-08-19
15,6,1751,0 days 00:44:48.000000000,2020-08-19
16,3,947,0 days 00:08:08.000000000,2020-08-19
17,3,985,0 days 00:12:13.000000000,2020-08-19
18,14,1949,0 days 00:57:48.000000000,2020-08-19
19,28,2332,0 days 02:29:21.000000000,2020-08-19
0,13,2108,0 days 01:20:58.000000000,2020-08-19
1,4,1295,0 days 00:55:33.000000000,2020-08-19
2,16,2406,0 days 01:21:25.000000000,2020-08-19
3,16,2456,0 days 01:14:59.000000000,2020-08-19
4,9,1791,0 days 01:06:41.000000000,2020-08-19
5,16,2215,0 days 00:49:55.000000000,2020-08-19
6,25,2685,0 days 01:23:48.000000000,2020-08-19
7,15,2221,0 days 01:02:53.000000000,2020-08-19
8,4,1282,0 days 00:28:12.000000000,2020-08-19
9,2,960,0 days 00:14:17.000000000,2020-08-19
10,2,947,0 days 00:10:20.000000000,2020-08-19
11,1,947,0 days 00:06:23.000000000,2020-08-19
12,2,954,0 days 00:06:56.000000000,2020-08-19
13,2,948,0 days 00:08:31.000000000,2020-08-19
14,1,888,0 days 00:04:41.000000000,2020-08-19
15,2,1017,0 days 00:15:59.000000000,2020-08-18
16,2,947,0 days 00:05:49.000000000,2020-08-18
17,31,2517,0 days 01:46:58.000000000,2020-08-18
18,4,1026,0 days 00:18:15.000000000,2020-08-18
19,3,1120,0 days 00:38:00.000000000,2020-08-18
0,12,1667,0 days 00:56:55.000000000,2020-08-18
1,9,1903,0 days 00:47:38.000000000,2020-08-18
2,20,2369,0 days 01:18:43.000000000,2020-08-18
3,16,2131,0 days 01:36:34.000000000,2020-08-18
4,27,2003,0 days 01:35:06.000000000,2020-08-18
5,2,1080,0 days 00:28:25.000000000,2020-08-18
6,13,1903,0 days 01:06:06.000000000,2020-08-18
7,2,1022,0 days 00:18:15.000000000,2020-08-18
8,44,2296,0 days 02:12:24.000000000,2020-08-18
9,55,2270,0 days 02:33:23.000000000,2020-08-18
10,2,966,0 days 00:09:07.000000000,2020-08-18
11,3,1057,0 days 00:21:02.000000000,2020-08-18
12,1,870,0 days 00:04:41.000000000,2020-08-18
13,2,918,0 days 00:06:23.000000000,2020-08-18
14,3,970,0 days 00:13:22.000000000,2020-08-17
15,3,987,0 days 00:26:09.000000000,2020-08-17
16,4,1140,0 days 00:21:04.000000000,2020-08-17
17,1,1001,0 days 00:07:10.000000000,2020-08-17
18,3,1102,0 days 00:15:59.000000000,2020-08-17
19,2,955,0 days 00:06:16.000000000,2020-08-17
0,4,998,0 days 00:11:28.000000000,2020-08-17
1,6,1257,0 days 00:27:17.000000000,2020-08-17
2,3,1077,0 days 00:41:59.000000000,2020-08-17
3,8,1225,0 days 00:47:23.000000000,2020-08-16
4,6,1243,0 days 01:10:14.000000000,2020-08-16
5,2,969,0 days 00:08:22.000000000,2020-08-16
6,3,1140,0 days 00:21:48.000000000,2020-08-15
7,3,1118,0 days 00:48:12.000000000,2020-08-15
8,8,1493,0 days 01:01:41.000000000,2020-08-15
9,15,1465,0 days 01:03:56.000000000,2020-08-15
10,7,1274,0 days 01:14:45.000000000,2020-08-15
11,3,1132,0 days 00:32:14.000000000,2020-08-15
12,24,2291,0 days 02:11:50.000000000,2020-08-15
13,35,2114,0 days 02:02:53.000000000,2020-08-15
14,19,2312,0 days 01:25:51.000000000,2020-08-15
15,49,2412,0 days 03:26:26.000000000,2020-08-15
16,57,2390,0 days 03:37:44.000000000,2020-08-15
17,37,2437,0 days 02:46:18.000000000,2020-08-15
18,60,2574,0 days 03:34:33.000000000,2020-08-15
19,16,1903,0 days 01:13:37.000000000,2020-08-15
0,17,1892,0 days 01:19:17.000000000,2020-08-15
1,21,2025,0 days 01:43:35.000000000,2020-08-15
2,41,2458,0 days 03:47:25.000000000,2020-08-15
3,38,2337,0 days 02:57:10.000000000,2020-08-15
4,98,2862,0 days 05:03:04.000000000,2020-08-15
5,2,1133,0 days 00:17:07.000000000,2020-08-15
6,39,2020,0 days 02:16:21.000000000,2020-08-15
7,72,2809,0 days 03:00:26.000000000,2020-08-15
8,55,2327,0 days 02:37:07.000000000,2020-08-15
9,66,2306,0 days 02:56:44.000000000,2020-08-15
10,41,2335,0 days 03:19:05.000000000,2020-08-15
11,39,2318,0 days 03:15:08.000000000,2020-08-15
12,3,1044,0 days 00:25:02.000000000,2020-08-15
13,105,2752,0 days 05:49:04.000000000,2020-08-15
14,4,1101,0 days 00:17:19.000000000,2020-08-15
15,4,1353,0 days 00:42:02.000000000,2020-08-15
16,3,1018,0 days 00:23:24.000000000,2020-08-15
17,2,1049,0 days 00:15:36.000000000,2020-08-15
18,5,1489,0 days 00:13:10.000000000,2020-08-15
19,3,1034,0 days 00:30:52.000000000,2020-08-14
0,6,2012,0 days 00:36:41.000000000,2020-08-14
1,23,2163,0 days 01:02:53.000000000,2020-08-14
2,10,1843,0 days 00:56:40.000000000,2020-08-14
3,8,1581,0 days 00:38:24.000000000,2020-08-14
4,2,989,0 days 00:13:43.000000000,2020-08-14
5,20,1914,0 days 01:38:00.000000000,2020-08-14
6,3,987,0 days 00:11:28.000000000,2020-08-14
7,8,1727,0 days 00:39:09.000000000,2020-08-14
8,29,1884,0 days 02:32:45.000000000,2020-08-14
9,9,2036,0 days 00:47:38.000000000,2020-08-14
10,9,2033,0 days 00:49:20.000000000,2020-08-14
11,9,1639,0 days 00:41:25.000000000,2020-08-14
12,9,1524,0 days 01:17:35.000000000,2020-08-14
13,25,1627,0 days 02:03:55.000000000,2020-08-14
14,25,1621,0 days 02:05:37.000000000,2020-08-14
15,4,1607,0 days 00:18:48.000000000,2020-08-13
16,4,1529,0 days 00:20:30.000000000,2020-08-13
17,12,1682,0 days 00:57:39.000000000,2020-08-13
18,5,1094,0 days 00:24:39.000000000,2020-08-13
19,0,957,0 days 00:02:39.000000000,2020-08-13
0,6,1413,0 days 00:20:09.000000000,2020-08-13
1,7,1565,0 days 00:48:12.000000000,2020-08-13
2,7,1564,0 days 00:49:20.000000000,2020-08-13
3,10,1550,0 days 01:28:53.000000000,2020-08-13
4,14,1625,0 days 01:32:43.000000000,2020-08-13
5,3,964,0 days 00:14:57.000000000,2020-08-13
6,2,1247,0 days 00:35:46.000000000,2020-12-08
7,25,2325,0 days 01:57:42.000000000,2020-12-08
8,8,1126,0 days 00:56:40.000000000,2020-12-08
9,14,2166,0 days 01:16:52.000000000,2020-12-08
10,7,1567,0 days 00:57:48.000000000,2020-12-08
11,3,1097,0 days 00:28:59.000000000,2020-12-08
12,8,1801,0 days 00:46:30.000000000,2020-12-08
13,14,1815,0 days 01:23:30.000000000,2020-12-08
14,3,1104,0 days 00:45:22.000000000,2020-12-08
15,2,1109,0 days 00:35:46.000000000,2020-12-08
16,49,2382,0 days 03:11:10.000000000,2020-12-08
17,2,950,0 days 00:09:12.000000000,2020-12-08
18,2,951,0 days 00:05:49.000000000,2020-12-08
19,2,945,0 days 00:05:49.000000000,2020-12-08
0,2,950,0 days 00:06:23.000000000,2020-12-08
1,4,1103,0 days 00:37:19.000000000,2020-11-08
2,2,1034,0 days 00:25:43.000000000,2020-11-08
3,3,1081,0 days 00:21:38.000000000,2020-11-08
4,13,1564,0 days 00:47:07.000000000,2020-11-08
5,10,1674,0 days 01:43:01.000000000,2020-11-08
6,6,1041,0 days 00:27:51.000000000,2020-11-08
7,20,2269,0 days 01:15:53.000000000,2020-11-08
8,30,1929,0 days 03:25:59.000000000,2020-11-08
9,13,2278,0 days 01:28:53.000000000,2020-11-08
10,99,3079,0 days 04:19:54.000000000,2020-11-08
11,4,1091,0 days 00:25:02.000000000,2020-11-08
12,16,2160,0 days 01:53:04.000000000,2020-11-08
13,3,1006,0 days 00:09:43.000000000,2020-10-08
14,2,1005,0 days 00:11:28.000000000,2020-10-08
15,15,2471,0 days 00:52:38.000000000,2020-10-08
16,15,1846,0 days 01:08:27.000000000,2020-10-08
17,28,2653,0 days 01:48:40.000000000,2020-10-08
18,3,1085,0 days 00:20:30.000000000,2020-10-08
19,2,1002,0 days 00:29:33.000000000,2020-10-08
0,7,1973,0 days 00:39:43.000000000,2020-10-08
1,9,2255,0 days 01:21:32.000000000,2020-10-08
2,2,1019,0 days 00:07:26.000000000,2020-09-08
3,6,1086,0 days 00:47:04.000000000,2020-09-08
4,24,2556,0 days 01:54:40.000000000,2020-09-08
5,32,2956,0 days 02:05:37.000000000,2020-09-08
6,10,2027,0 days 00:55:33.000000000,2020-09-08
7,3,1040,0 days 00:12:37.000000000,2020-09-08
8,13,2149,0 days 01:00:04.000000000,2020-09-08
9,2,949,0 days 00:08:38.000000000,2020-09-08
10,1,949,0 days 00:08:04.000000000,2020-09-08
11,2,913,0 days 00:06:23.000000000,2020-09-08
12,2,944,0 days 00:05:28.000000000,2020-09-08
13,2,949,0 days 00:05:49.000000000,2020-09-08
14,2,952,0 days 00:05:49.000000000,2020-09-08
15,2,950,0 days 00:06:23.000000000,2020-08-08
16,2,955,0 days 00:06:23.000000000,2020-08-08
17,2,969,0 days 00:09:22.000000000,2020-08-08
18,18,2483,0 days 01:43:01.000000000,2020-08-08
19,4,1017,0 days 00:34:38.000000000,2020-08-08
0,7,1509,0 days 00:41:59.000000000,2020-08-08
1,5,1448,0 days 01:07:25.000000000,2020-08-08
2,16,2093,0 days 01:10:11.000000000,2020-08-08
3,8,1513,0 days 00:36:54.000000000,2020-08-08
4,16,2415,0 days 01:20:25.000000000,2020-08-08
5,47,2371,0 days 03:21:54.000000000,2020-08-08
6,15,1984,0 days 01:24:31.000000000,2020-08-08
7,31,2596,0 days 02:55:36.000000000,2020-08-08
8,38,2936,0 days 02:33:19.000000000,2020-08-08
9,2,972,0 days 00:08:38.000000000,2020-08-08
10,4,978,0 days 00:32:48.000000000,2020-08-08
11,2,956,0 days 00:05:49.000000000,2020-08-08
12,2,953,0 days 00:05:49.000000000,2020-08-08
13,2,949,0 days 00:05:49.000000000,2020-08-08
14,2,953,0 days 00:06:23.000000000,2020-08-08
15,2,913,0 days 00:06:23.000000000,2020-08-08
16,1,951,0 days 00:05:33.000000000,2020-07-08
17,2,983,0 days 00:10:37.000000000,2020-07-08
18,2,984,0 days 00:14:17.000000000,2020-07-08
19,3,1002,0 days 00:18:09.000000000,2020-07-08
0,2,1002,0 days 00:15:25.000000000,2020-07-08
1,19,2446,0 days 01:20:12.000000000,2020-07-08
2,10,2015,0 days 00:48:12.000000000,2020-07-08
3,11,1496,0 days 00:45:42.000000000,2020-07-08
4,4,1261,0 days 00:55:57.000000000,2020-07-08
5,9,2444,0 days 01:24:56.000000000,2020-07-08
6,28,2429,0 days 01:36:14.000000000,2020-07-08
7,11,2024,0 days 02:01:06.000000000,2020-07-08
8,3,1200,0 days 00:33:58.000000000,2020-07-08
9,14,2486,0 days 01:08:17.000000000,2020-07-08
10,7,1612,0 days 00:58:56.000000000,2020-07-08
11,33,2609,0 days 03:14:20.000000000,2020-07-08
12,57,2700,0 days 04:32:10.000000000,2020-07-08
13,5,1284,0 days 00:34:39.000000000,2020-07-08
14,7,1542,0 days 00:36:54.000000000,2020-07-08
15,55,2482,0 days 02:48:00.000000000,2020-07-08
16,3,960,0 days 00:34:38.000000000,2020-07-08
17,2,1050,0 days 00:11:56.000000000,2020-06-08
18,2,1011,0 days 00:23:54.000000000,2020-06-08
19,1,848,0 days 00:03:44.000000000,2020-06-08
0,2,940,0 days 00:06:02.000000000,2020-06-08
1,2,964,0 days 00:11:25.000000000,2020-06-08
2,2,946,0 days 00:15:58.000000000,2020-06-08
3,3,982,0 days 00:15:59.000000000,2020-06-08
4,8,1565,0 days 00:49:20.000000000,2020-06-08
5,21,2240,0 days 03:04:38.000000000,2020-06-08
6,12,1728,0 days 00:48:46.000000000,2020-06-08
7,9,1365,0 days 00:54:14.000000000,2020-06-08
8,13,2029,0 days 01:46:24.000000000,2020-06-08
9,10,1953,0 days 01:02:53.000000000,2020-06-08
10,8,1371,0 days 00:31:11.000000000,2020-06-08
11,8,1394,0 days 00:40:36.000000000,2020-06-08
12,2,1091,0 days 00:32:56.000000000,2020-06-08
13,5,1297,0 days 00:49:04.000000000,2020-06-08
14,2,983,0 days 00:12:37.000000000,2020-06-08
15,2,949,0 days 00:05:36.000000000,2020-06-08
16,2,948,0 days 00:04:41.000000000,2020-06-08
17,1,963,0 days 00:05:15.000000000,2020-06-08
18,2,982,0 days 00:14:47.000000000,2020-05-08
19,3,1199,0 days 00:28:59.000000000,2020-05-08
0,9,1901,0 days 01:08:33.000000000,2020-05-08
1,2,962,0 days 00:11:01.000000000,2020-05-08
2,21,1582,0 days 01:02:44.000000000,2020-05-08
3,19,1903,0 days 01:44:59.000000000,2020-05-08
4,17,2126,0 days 01:06:51.000000000,2020-05-08
5,27,2017,0 days 02:11:50.000000000,2020-05-08
6,14,2016,0 days 00:53:17.000000000,2020-05-08
7,70,2244,0 days 04:56:17.000000000,2020-05-08
8,20,2094,0 days 02:13:12.000000000,2020-05-08
9,65,2141,0 days 04:17:01.000000000,2020-05-08
10,32,1918,0 days 02:44:03.000000000,2020-05-08
11,24,1836,0 days 02:14:51.000000000,2020-05-08
12,49,2255,0 days 03:47:54.000000000,2020-05-08
13,44,2293,0 days 03:14:49.000000000,2020-05-08
14,7,1817,0 days 01:04:43.000000000,2020-05-08
15,27,2036,0 days 02:03:55.000000000,2020-05-08
16,38,2032,0 days 03:05:31.000000000,2020-05-08
17,34,1963,0 days 03:05:41.000000000,2020-05-08
18,38,1991,0 days 03:08:21.000000000,2020-05-08
19,89,2400,0 days 06:19:22.000000000,2020-05-08
0,42,2037,0 days 03:15:41.000000000,2020-05-08
1,84,2455,0 days 05:53:56.000000000,2020-05-08
2,4,1285,0 days 01:02:52.000000000,2020-05-08
3,1,946,0 days 00:05:49.000000000,2020-04-08
4,1,950,0 days 00:05:31.000000000,2020-04-08
5,1,946,0 days 00:05:15.000000000,2020-04-08
6,1,952,0 days 00:05:52.000000000,2020-04-08
7,2,951,0 days 00:06:23.000000000,2020-04-08
8,2,954,0 days 00:06:00.000000000,2020-04-08
9,2,951,0 days 00:12:37.000000000,2020-02-08
10,5,1188,0 days 00:19:26.000000000,2020-01-08
11,10,2277,0 days 00:50:05.000000000,2020-01-08
12,22,2430,0 days 01:24:00.000000000,2020-01-08
13,22,2408,0 days 01:18:16.000000000,2020-01-08
14,22,2408,0 days 01:18:16.000000000,2020-01-08
15,2,1009,0 days 00:10:20.000000000,2020-01-08
16,27,2780,0 days 01:32:58.000000000,2020-01-08
17,16,2445,0 days 00:58:26.000000000,2020-01-08
18,4,1091,0 days 00:21:26.000000000,2020-01-08
19,42,3358,0 days 02:22:34.000000000,2020-01-08
0,43,3240,0 days 02:14:39.000000000,2020-01-08
1,32,2517,0 days 02:46:16.000000000,2020-01-08
2,32,2574,0 days 02:48:00.000000000,2020-01-08
3,26,2392,0 days 01:57:48.000000000,2020-01-08
4,24,3518,0 days 01:27:21.000000000,2020-01-08
5,14,2461,0 days 01:43:01.000000000,2020-01-08
6,9,1952,0 days 01:29:27.000000000,2020-01-08
7,53,3081,0 days 03:19:05.000000000,2020-01-08
8,12,2580,0 days 02:01:06.000000000,2020-01-08
9,2,939,0 days 00:05:49.000000000,2020-01-08
10,2,950,0 days 00:09:02.000000000,2020-01-08
11,3,948,0 days 00:19:23.000000000,2020-01-08
12,2,945,0 days 00:13:17.000000000,2020-01-08
13,1,897,0 days 00:07:30.000000000,2020-01-08
14,1,956,0 days 00:05:44.000000000,2020-01-08
15,1,958,0 days 00:05:49.000000000,2020-01-08
16,8,692,0 days 00:15:30.000000000,2020-07-31
17,7,985,0 days 00:19:59.000000000,2020-07-31
18,5,1319,0 days 00:26:52.000000000,2020-07-31
19,2,1032,0 days 00:13:32.000000000,2020-07-31
0,14,2041,0 days 01:29:47.000000000,2020-07-31
1,16,2964,0 days 01:13:37.000000000,2020-07-31
2,49,2722,0 days 03:06:39.000000000,2020-07-31
3,16,2203,0 days 01:56:18.000000000,2020-07-31
4,47,2678,0 days 03:10:46.000000000,2020-07-31
5,37,3787,0 days 02:29:21.000000000,2020-07-31
6,19,1765,0 days 00:58:35.000000000,2020-07-31
7,46,3189,0 days 02:19:11.000000000,2020-07-31
8,2,1023,0 days 00:14:51.000000000,2020-07-31
9,9,1952,0 days 00:52:43.000000000,2020-07-31
10,65,3570,0 days 04:55:09.000000000,2020-07-31
11,73,3601,0 days 03:36:57.000000000,2020-07-31
12,47,3796,0 days 03:12:18.000000000,2020-07-31
13,8,1177,0 days 01:00:04.000000000,2020-07-31
14,4,1040,0 days 00:17:07.000000000,2020-07-31
15,3,1029,0 days 00:35:34.000000000,2020-07-30
16,10,1857,0 days 00:41:59.000000000,2020-07-30
17,27,2446,0 days 01:29:27.000000000,2020-07-30
18,10,1820,0 days 00:50:29.000000000,2020-07-30
19,17,2534,0 days 01:19:17.000000000,2020-07-30
0,25,2122,0 days 02:09:07.000000000,2020-07-30
1,54,2266,0 days 03:03:16.000000000,2020-07-30
2,26,1916,0 days 03:37:10.000000000,2020-07-30
3,27,2552,0 days 01:31:09.000000000,2020-07-30
4,4,1113,0 days 00:38:01.000000000,2020-07-30
5,41,3028,0 days 03:24:16.000000000,2020-07-30
6,1,958,0 days 00:07:31.000000000,2020-07-30
7,1,807,0 days 00:04:41.000000000,2020-07-30
8,3,1217,0 days 00:41:25.000000000,2020-07-29
9,3,1303,0 days 00:36:17.000000000,2020-07-29
10,18,2000,0 days 01:17:01.000000000,2020-07-29
11,3,1103,0 days 00:33:30.000000000,2020-07-29
12,26,2362,0 days 01:54:53.000000000,2020-07-29
13,16,2099,0 days 01:13:37.000000000,2020-07-29
14,47,2297,0 days 02:49:08.000000000,2020-07-29
15,11,1865,0 days 01:34:32.000000000,2020-07-29
16,9,1788,0 days 00:36:54.000000000,2020-07-29
17,8,1565,0 days 00:33:30.000000000,2020-07-29
18,21,1999,0 days 02:33:43.000000000,2020-07-29
19,20,2013,0 days 02:11:16.000000000,2020-07-29
0,5,1095,0 days 00:32:22.000000000,2020-07-29
1,56,2585,0 days 04:15:32.000000000,2020-07-29
2,5,1275,0 days 00:57:17.000000000,2020-07-29
3,2,1032,0 days 00:18:48.000000000,2020-07-29
4,3,1149,0 days 00:10:04.000000000,2020-07-29
5,3,1149,0 days 00:10:04.000000000,2020-07-29
6,2,1147,0 days 00:14:29.000000000,2020-07-29
7,3,1104,0 days 00:14:54.000000000,2020-07-29
8,2,947,0 days 00:06:57.000000000,2020-07-29
9,1,939,0 days 00:03:39.000000000,2020-07-29
10,1,951,0 days 00:04:07.000000000,2020-07-29
11,1,828,0 days 00:04:41.000000000,2020-07-28
12,1,956,0 days 00:06:56.000000000,2020-07-27
13,2,1007,0 days 00:07:31.000000000,2020-07-27
14,1,981,0 days 00:10:54.000000000,2020-07-27
15,4,1406,0 days 00:19:33.000000000,2020-07-27
16,6,1684,0 days 00:54:08.000000000,2020-07-27
17,6,1577,0 days 00:45:22.000000000,2020-07-27
18,7,1577,0 days 01:00:12.000000000,2020-07-27
19,6,1701,0 days 00:59:23.000000000,2020-07-27
0,2,1009,0 days 00:13:43.000000000,2020-07-27
1,11,1536,0 days 01:58:50.000000000,2020-07-27
